0
30
0
0
0
30
0
0
0
0
30
0
30
0
0
30
0
0
0
0
30
0
0
0
0
30
30
30
30
30
30
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
15
0
0
0
0
0
0
0
0
0
50
50
0
0
0
50
50
50
0
50
50
0
0
0
50
50
50
38
0
38
27
27
27
27
27
27
27
27
27
0
27
27
27
27
27
27
28
28
28
28
28
0
28
28
28
28
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
10
0
10
10
0
0
0
0
10
0
10
10
10
0
10
10
10
0
10
10
0
10
0
5
0
5
0
0
0
4
4
0
4
0
4
0
4
4
0
4
0
0
4
0
4
0
4
0
0
4
0
0
4
0
4
0
26
0
26
0
26
0
26
0
0
24
0
24
22
0
0
22
0
22
0
22
0
0
22
0
22
0
22
0
22
0
0
0
0
22
11
0
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
